,Tile Id,Date,Serving Cell Average RSRP (All),Serving Cell Average RSRQ (All),Total MR Count,Longitude,Latitude,geometry
17848,'5764608310152509926',12/6/2020,-122.28,-16.86,122,115.130196,-8.811117,POINT (115.130196 -8.811116999999999)
17849,'5764608310152509927',12/6/2020,-121.1,-15.31,228,115.130196,-8.810777999999999,POINT (115.130196 -8.810777999999999)
17850,'5764608310152509929',12/6/2020,-120.9,-14.46,658,115.13053899999998,-8.811457,POINT (115.130539 -8.811457000000001)
17851,'5764608310152509930',12/6/2020,-124.48,-18.29,58,115.13088300000001,-8.811796000000001,POINT (115.130883 -8.811796000000001)
17852,'5764608310152509932',12/6/2020,-120.61,-16.61,"2,273",115.13053899999998,-8.811117,POINT (115.130539 -8.811116999999999)
17855,'5764608310152509936',12/6/2020,-124.39,-17.94,127,115.129853,-8.810439,POINT (115.129853 -8.810439000000001)
17857,'5764608310152509938',12/6/2020,-120.79,-14.64,"1,583",115.130196,-8.810439,POINT (115.130196 -8.810439000000001)
17858,'5764608310152509939',12/6/2020,-121.47,-17.99,778,115.130196,-8.8101,POINT (115.130196 -8.8101)
17867,'5764608310152509948',12/6/2020,-122.0,-18.43,14,115.13053899999998,-8.80976,POINT (115.130539 -8.809760000000001)
17868,'5764608310152509950',12/6/2020,-122.24,-18.36,25,115.13088300000001,-8.80976,POINT (115.130883 -8.809760000000001)
17882,'5764608310152509964',12/6/2020,-122.69,-16.77,35,115.13191299999998,-8.81926,POINT (115.131913 -8.81926)
17885,'5764608310152509970',12/6/2020,-120.8,-13.4,5,115.131569,-8.818581,POINT (115.131569 -8.818581)
17889,'5764608310152509975',12/6/2020,-122.0,-15.31,26,115.131569,-8.817563,POINT (115.131569 -8.817563)
17890,'5764608310152509976',12/6/2020,-124.33,-17.25,6,115.13191299999998,-8.818581,POINT (115.131913 -8.818581)
17895,'5764608310152509989',12/6/2020,-121.61,-17.28,85,115.132599,-8.81892,POINT (115.132599 -8.81892)
17896,'5764608310152509990',12/6/2020,-125.69,-18.58,13,115.132943,-8.81926,POINT (115.132943 -8.81926)
17898,'5764608310152509992',12/6/2020,-123.12,-17.42,25,115.13328600000001,-8.819938,POINT (115.133286 -8.819938)
17899,'5764608310152509995',12/6/2020,-120.98,-14.43,59,115.133629,-8.819599,POINT (115.133629 -8.819599)
17900,'5764608310152509996',12/6/2020,-120.52,-16.27,58,115.13328600000001,-8.81926,POINT (115.133286 -8.81926)
17911,'5764608310152510019',12/6/2020,-122.62,-16.93,13,115.131569,-8.816885000000001,POINT (115.131569 -8.816885000000001)
17916,'5764608310152510030',12/6/2020,-124.14,-13.93,14,115.13225600000001,-8.816546,POINT (115.132256 -8.816546000000001)
17922,'5764608310152510038',12/6/2020,-124.96,-17.97,49,115.131569,-8.815189,POINT (115.131569 -8.815189)
17929,'5764608310152510054',12/6/2020,-120.31,-15.0,80,115.132943,-8.816546,POINT (115.132943 -8.816546000000001)
17935,'5764608310152510067',12/6/2020,-124.5,-13.0,2,115.132943,-8.815528,POINT (115.132943 -8.815528)
17936,'5764608310152510069',12/6/2020,-122.48,-11.48,25,115.132599,-8.814849,POINT (115.132599 -8.814849000000001)
17938,'5764608310152510072',12/6/2020,-121.25,-15.19,69,115.13328600000001,-8.815866999999999,POINT (115.133286 -8.815866999999999)
17941,'5764608310152510076',12/6/2020,-121.75,-20.0,4,115.13328600000001,-8.815189,POINT (115.133286 -8.815189)
17942,'5764608310152510079',12/6/2020,-127.38,-16.44,8,115.133629,-8.814849,POINT (115.133629 -8.814849000000001)
17943,'5764608310152510080',12/6/2020,-120.96,-16.65,53,115.133973,-8.819938,POINT (115.133973 -8.819938)
17952,'5764608310152510089',12/6/2020,-123.0,-17.18,17,115.13465900000001,-8.819599,POINT (115.134659 -8.819599)
17958,'5764608310152510095',12/6/2020,-120.48,-16.09,31,115.135002,-8.81892,POINT (115.135002 -8.81892)
17974,'5764608310152510113',12/6/2020,-123.94,-15.36,180,115.135346,-8.819599,POINT (115.135346 -8.819599)
17980,'5764608310152510120',12/6/2020,-127.92,-14.33,159,115.136032,-8.819938,POINT (115.136032 -8.819938)
17982,'5764608310152510124',12/6/2020,-120.4,-15.05,10,115.136032,-8.81926,POINT (115.136032 -8.81926)
17984,'5764608310152510126',12/6/2020,-128.0,-15.15,13,115.136376,-8.81926,POINT (115.136376 -8.81926)
17994,'5764608310152510136',12/6/2020,-120.25,-14.63,20,115.136032,-8.818581,POINT (115.136032 -8.818581)
18000,'5764608310152510144',12/6/2020,-121.0,-20.0,3,115.133973,-8.817224000000001,POINT (115.133973 -8.817224000000001)
18002,'5764608310152510146',12/6/2020,-120.91,-16.17,90,115.134316,-8.817224000000001,POINT (115.134316 -8.817224000000001)
18033,'5764608310152510178',12/6/2020,-121.04,-16.69,189,115.13568899999999,-8.817224000000001,POINT (115.135689 -8.817224000000001)
18038,'5764608310152510183',12/6/2020,-122.75,-18.62,4,115.13568899999999,-8.816206,POINT (115.135689 -8.816205999999999)
18040,'5764608310152510185',12/6/2020,-120.77,-15.47,274,115.136032,-8.816885000000001,POINT (115.136032 -8.816885000000001)
18042,'5764608310152510189',12/6/2020,-123.05,-18.27,22,115.136032,-8.816206,POINT (115.136032 -8.816205999999999)
18047,'5764608310152510195',12/6/2020,-120.33,-20.0,3,115.13568899999999,-8.815528,POINT (115.135689 -8.815528)
18051,'5764608310152510199',12/6/2020,-120.63,-18.15,194,115.13568899999999,-8.814849,POINT (115.135689 -8.814849000000001)
18054,'5764608310152510202',12/6/2020,-121.78,-12.02,560,115.136376,-8.815866999999999,POINT (115.136376 -8.815866999999999)
18055,'5764608310152510203',12/6/2020,-120.18,-12.04,38,115.136376,-8.815528,POINT (115.136376 -8.815528)
18060,'5764608310152510210',12/6/2020,-121.6,-17.9,135,115.131569,-8.81451,POINT (115.131569 -8.81451)
18065,'5764608310152510220',12/6/2020,-123.79,-18.89,19,115.13191299999998,-8.813831,POINT (115.131913 -8.813831)
18067,'5764608310152510224',12/6/2020,-120.25,-19.43,8,115.131226,-8.813153,POINT (115.131226 -8.813153)
18069,'5764608310152510229',12/6/2020,-120.33,-16.4,42,115.131226,-8.812135000000001,POINT (115.131226 -8.812135000000001)
18074,'5764608310152510236',12/6/2020,-121.97,-11.94,734,115.13191299999998,-8.812474,POINT (115.131913 -8.812474)
18081,'5764608310152510252',12/6/2020,-121.08,-18.58,37,115.13328600000001,-8.813831,POINT (115.133286 -8.813831)
18087,'5764608310152510259',12/6/2020,-121.06,-18.0,16,115.132943,-8.812814,POINT (115.132943 -8.812813999999999)
18089,'5764608310152510264',12/6/2020,-120.67,-16.83,9,115.13328600000001,-8.813153,POINT (115.133286 -8.813153)
18090,'5764608310152510265',12/6/2020,-123.09,-17.67,32,115.13328600000001,-8.812814,POINT (115.133286 -8.812813999999999)
18094,'5764608310152510269',12/6/2020,-122.69,-14.66,13,115.13328600000001,-8.812135000000001,POINT (115.133286 -8.812135000000001)
18098,'5764608310152510274',12/6/2020,-122.69,-18.44,23,115.131569,-8.811796000000001,POINT (115.131569 -8.811796000000001)
18099,'5764608310152510275',12/6/2020,-120.5,-16.56,42,115.131569,-8.811457,POINT (115.131569 -8.811457000000001)
18102,'5764608310152510278',12/6/2020,-120.49,-14.4,84,115.131569,-8.811117,POINT (115.131569 -8.811116999999999)
18104,'5764608310152510281',12/6/2020,-123.03,-19.54,35,115.13191299999998,-8.811457,POINT (115.131913 -8.811457000000001)
18108,'5764608310152510286',12/6/2020,-120.41,-17.1,29,115.13225600000001,-8.811117,POINT (115.132256 -8.811116999999999)
18120,'5764608310152510302',12/6/2020,-123.94,-18.24,17,115.13225600000001,-8.80976,POINT (115.132256 -8.809760000000001)
18125,'5764608310152510307',12/6/2020,-120.75,-12.62,4,115.132943,-8.811457,POINT (115.132943 -8.811457000000001)
18134,'5764608310152510324',12/6/2020,-122.0,-17.5,7,115.132599,-8.80976,POINT (115.132599 -8.809760000000001)
18136,'5764608310152510328',12/6/2020,-120.03,-17.11,66,115.13328600000001,-8.810439,POINT (115.133286 -8.810439000000001)
18141,'5764608310152510335',12/6/2020,-121.72,-15.96,196,115.133629,-8.809421,POINT (115.133629 -8.809421)
18142,'5764608310152510337',12/6/2020,-123.04,-19.98,28,115.133973,-8.814171,POINT (115.133973 -8.814171)
18184,'5764608310152510381',12/6/2020,-123.63,-12.71,"2,642",115.136032,-8.813492,POINT (115.136032 -8.813492)
18192,'5764608310152510391',12/6/2020,-123.87,-16.5,16,115.13568899999999,-8.812135000000001,POINT (115.135689 -8.812135000000001)
18194,'5764608310152510393',12/6/2020,-120.54,-19.29,26,115.136032,-8.812814,POINT (115.136032 -8.812813999999999)
18201,'5764608310152510401',12/6/2020,-123.5,-18.5,4,115.133973,-8.811457,POINT (115.133973 -8.811457000000001)
18218,'5764608310152510419',12/6/2020,-121.71,-19.71,14,115.134316,-8.8101,POINT (115.134316 -8.8101)
18219,'5764608310152510422',12/6/2020,-125.22,-17.87,843,115.134316,-8.80976,POINT (115.134316 -8.809760000000001)
18220,'5764608310152510423',12/6/2020,-120.17,-13.71,"1,178",115.134316,-8.809421,POINT (115.134316 -8.809421)
18226,'5764608310152510429',12/6/2020,-124.72,-18.63,54,115.13465900000001,-8.809421,POINT (115.134659 -8.809421)
18237,'5764608310152510440',12/6/2020,-121.71,-14.57,21,115.136032,-8.811796000000001,POINT (115.136032 -8.811796000000001)
18255,'5764608310152510459',12/6/2020,-132.0,-20.0,1,115.136376,-8.8101,POINT (115.136376 -8.8101)
18256,'5764608310152510460',12/6/2020,-121.08,-19.11,66,115.136032,-8.80976,POINT (115.136032 -8.809760000000001)
18257,'5764608310152510461',12/6/2020,-121.75,-19.81,8,115.136032,-8.809421,POINT (115.136032 -8.809421)
18260,'5764608310152510464',12/6/2020,-124.0,-19.58,6,115.12573300000001,-8.809082,POINT (115.125733 -8.809082)
18272,'5764608310152510479',12/6/2020,-120.25,-20.0,4,115.12676299999998,-8.808064,POINT (115.126763 -8.808064)
18282,'5764608310152510491',12/6/2020,-120.33,-16.25,150,115.12676299999998,-8.807385,POINT (115.126763 -8.807385)
18303,'5764608310152510515',12/6/2020,-128.4,-19.3,5,115.127449,-8.807385,POINT (115.127449 -8.807385)
18304,'5764608310152510516',12/6/2020,-121.07,-15.27,30,115.12710600000001,-8.807046000000001,POINT (115.127106 -8.807046000000001)
18315,'5764608310152510530',12/6/2020,-121.47,-17.97,369,115.126076,-8.806367,POINT (115.126076 -8.806367)
18326,'5764608310152510542',12/6/2020,-130.0,-20.0,2,115.12676299999998,-8.805689,POINT (115.126763 -8.805688999999999)
18338,'5764608310152510560',12/6/2020,-121.0,-19.75,4,115.12710600000001,-8.806367,POINT (115.127106 -8.806367)
18352,'5764608310152510574',12/6/2020,-121.2,-20.0,20,115.12813600000001,-8.805689,POINT (115.128136 -8.805688999999999)
18365,'5764608310152510587',12/6/2020,-120.83,-13.82,758,115.12813600000001,-8.804671,POINT (115.128136 -8.804671000000001)
18372,'5764608310152510594',12/6/2020,-126.4,-18.4,5,115.128823,-8.809082,POINT (115.128823 -8.809082)
18377,'5764608310152510599',12/6/2020,-120.62,-10.0,8,115.128823,-8.808064,POINT (115.128823 -8.808064)
18406,'5764608310152510631',12/6/2020,-124.0,-16.81,51,115.130196,-8.808064,POINT (115.130196 -8.808064)
18415,'5764608310152510643',12/6/2020,-121.07,-17.51,41,115.130196,-8.807385,POINT (115.130196 -8.807385)
18427,'5764608310152510656',12/6/2020,-124.0,-15.17,12,115.128479,-8.806367,POINT (115.128479 -8.806367)
18437,'5764608310152510667',12/6/2020,-125.21,-18.49,44,115.12950900000001,-8.806028,POINT (115.129509 -8.806028)
18448,'5764608310152510679',12/6/2020,-122.0,-19.5,5,115.128823,-8.803993,POINT (115.128823 -8.803993)
18456,'5764608310152510689',12/6/2020,-120.01,-13.58,102,115.129853,-8.806028,POINT (115.129853 -8.806028)
18465,'5764608310152510700',12/6/2020,-127.0,-17.0,4,115.13053899999998,-8.805689,POINT (115.130539 -8.805688999999999)
18466,'5764608310152510702',12/6/2020,-123.12,-17.36,51,115.13088300000001,-8.805689,POINT (115.130883 -8.805688999999999)
18467,'5764608310152510703',12/6/2020,-122.0,-17.65,81,115.13088300000001,-8.80535,POINT (115.130883 -8.805350000000001)
18487,'5764608310152510727',12/6/2020,-123.22,-18.78,9,115.126076,-8.802635,POINT (115.126076 -8.802635)
18496,'5764608310152510737',12/6/2020,-120.5,-19.88,4,115.12573300000001,-8.801957000000002,POINT (115.125733 -8.801957000000002)
18519,'5764608310152510762',12/6/2020,-121.0,-15.45,89,115.12813600000001,-8.803653,POINT (115.128136 -8.803653000000001)
18539,'5764608310152510789',12/6/2020,-123.92,-14.98,77,115.12573300000001,-8.799921000000001,POINT (115.125733 -8.799921000000001)
18541,'5764608310152510791',12/6/2020,-127.0,-20.0,1,115.126076,-8.799921000000001,POINT (115.126076 -8.799921000000001)
18542,'5764608310152510792',12/6/2020,-121.96,-17.81,24,115.126419,-8.800939,POINT (115.126419 -8.800939)
18545,'5764608310152510796',12/6/2020,-121.41,-13.69,83,115.126419,-8.80026,POINT (115.126419 -8.80026)
18552,'5764608310152510803',12/6/2020,-120.96,-15.61,214,115.126076,-8.799242999999999,POINT (115.126076 -8.799242999999999)
18553,'5764608310152510804',12/6/2020,-120.04,-20.0,26,115.12573300000001,-8.798903,POINT (115.125733 -8.798902999999999)
18558,'5764608310152510811',12/6/2020,-121.0,-16.04,15,115.12676299999998,-8.799242999999999,POINT (115.126763 -8.799242999999999)
18576,'5764608310152510832',12/6/2020,-124.33,-20.0,3,115.12710600000001,-8.799582000000001,POINT (115.127106 -8.799582000000001)
18581,'5764608310152510837',12/6/2020,-120.04,-17.51,153,115.12710600000001,-8.798564,POINT (115.127106 -8.798564000000001)
18584,'5764608310152510840',12/6/2020,-126.4,-20.0,10,115.127793,-8.799582000000001,POINT (115.127793 -8.799582000000001)
18621,'5764608310152510878',12/6/2020,-123.13,-14.71,128,115.12950900000001,-8.801618,POINT (115.129509 -8.801617999999999)
18623,'5764608310152510880',12/6/2020,-134.0,-20.0,4,115.129853,-8.803653,POINT (115.129853 -8.803653000000001)
18636,'5764608310152510898',12/6/2020,-122.16,-13.15,"1,095",115.130196,-8.802296,POINT (115.130196 -8.802296)
18637,'5764608310152510899',12/6/2020,-121.71,-13.62,"1,361",115.130196,-8.801957000000002,POINT (115.130196 -8.801957000000002)
18639,'5764608310152510902',12/6/2020,-120.77,-12.87,"5,529",115.130196,-8.801618,POINT (115.130196 -8.801617999999999)
18647,'5764608310152510910',12/6/2020,-121.58,-13.12,"1,123",115.13088300000001,-8.801618,POINT (115.130883 -8.801617999999999)
18651,'5764608310152510914',12/6/2020,-121.0,-20.0,5,115.128823,-8.800939,POINT (115.128823 -8.800939)
18675,'5764608310152510942',12/6/2020,-120.56,-16.11,353,115.12950900000001,-8.798903,POINT (115.129509 -8.798902999999999)
18684,'5764608310152510951',12/6/2020,-126.17,-19.54,23,115.130196,-8.799921000000001,POINT (115.130196 -8.799921000000001)
18685,'5764608310152510952',12/6/2020,-121.07,-12.96,"1,151",115.13053899999998,-8.800939,POINT (115.130539 -8.800939)
18725,'5764608310152510996',12/6/2020,-120.54,-15.73,13,115.131226,-8.807046000000001,POINT (115.131226 -8.807046000000001)
18732,'5764608310152511009',12/6/2020,-130.56,-18.11,9,115.132599,-8.808742,POINT (115.132599 -8.808742000000001)
18737,'5764608310152511014',12/6/2020,-124.0,-20.0,2,115.132943,-8.808403,POINT (115.132943 -8.808403)
18739,'5764608310152511016',12/6/2020,-120.46,-15.77,171,115.13328600000001,-8.809082,POINT (115.133286 -8.809082)
18761,'5764608310152511042',12/6/2020,-130.32,-19.05,41,115.131569,-8.806367,POINT (115.131569 -8.806367)
18763,'5764608310152511046',12/6/2020,-121.54,-13.92,26,115.131569,-8.805689,POINT (115.131569 -8.805688999999999)
18770,'5764608310152511054',12/6/2020,-120.22,-17.22,9,115.13225600000001,-8.805689,POINT (115.132256 -8.805688999999999)
18798,'5764608310152511086',12/6/2020,-120.33,-18.4,39,115.133629,-8.805689,POINT (115.133629 -8.805688999999999)
18807,'5764608310152511098',12/6/2020,-121.38,-15.04,71,115.133629,-8.805010000000001,POINT (115.133629 -8.805010000000001)
18814,'5764608310152511106',12/6/2020,-129.0,-20.0,3,115.134316,-8.809082,POINT (115.134316 -8.809082)
18816,'5764608310152511108',12/6/2020,-120.67,-14.62,12,115.133973,-8.808403,POINT (115.133973 -8.808403)
18836,'5764608310152511131',12/6/2020,-120.35,-19.06,54,115.135002,-8.807385,POINT (115.135002 -8.807385)
18847,'5764608310152511143',12/6/2020,-126.67,-19.67,6,115.13568899999999,-8.808064,POINT (115.135689 -8.808064)
18877,'5764608310152511173',12/6/2020,-120.65,-18.09,17,115.133973,-8.80535,POINT (115.133973 -8.805350000000001)
18894,'5764608310152511191',12/6/2020,-121.33,-15.83,6,115.134316,-8.803993,POINT (115.134316 -8.803993)
18901,'5764608310152511200',12/6/2020,-121.3,-15.8,10,115.135346,-8.806367,POINT (115.135346 -8.806367)
18905,'5764608310152511205',12/6/2020,-124.0,-19.81,16,115.135346,-8.80535,POINT (115.135346 -8.805350000000001)
18906,'5764608310152511207',12/6/2020,-121.33,-11.31,24,115.13568899999999,-8.80535,POINT (115.135689 -8.805350000000001)
18914,'5764608310152511216',12/6/2020,-123.29,-13.93,7,115.135346,-8.805010000000001,POINT (115.135346 -8.805010000000001)
18923,'5764608310152511227',12/6/2020,-124.63,-19.72,27,115.136376,-8.804671,POINT (115.136376 -8.804671000000001)
18925,'5764608310152511229',12/6/2020,-122.54,-19.23,28,115.136032,-8.803993,POINT (115.136032 -8.803993)
18929,'5764608310152511233',12/6/2020,-121.52,-16.63,46,115.131226,-8.803314,POINT (115.131226 -8.803314)
18932,'5764608310152511236',12/6/2020,-120.19,-14.79,88,115.131226,-8.802975,POINT (115.131226 -8.802975)
18934,'5764608310152511238',12/6/2020,-123.0,-19.5,2,115.131569,-8.802975,POINT (115.131569 -8.802975)
18941,'5764608310152511246',12/6/2020,-122.71,-14.9,24,115.13225600000001,-8.802975,POINT (115.132256 -8.802975)
18956,'5764608310152511264',12/6/2020,-120.25,-16.28,65,115.132599,-8.803653,POINT (115.132599 -8.803653000000001)
18957,'5764608310152511265',12/6/2020,-125.0,-12.5,2,115.132599,-8.803314,POINT (115.132599 -8.803314)
18958,'5764608310152511266',12/6/2020,-120.09,-14.73,11,115.132943,-8.803653,POINT (115.132943 -8.803653000000001)
18967,'5764608310152511276',12/6/2020,-130.0,-18.5,4,115.13328600000001,-8.802975,POINT (115.133286 -8.802975)
18981,'5764608310152511291',12/6/2020,-123.67,-14.52,21,115.133629,-8.801957000000002,POINT (115.133629 -8.801957000000002)
18983,'5764608310152511293',12/6/2020,-123.14,-16.43,14,115.13328600000001,-8.801278,POINT (115.133286 -8.801278)
18984,'5764608310152511294',12/6/2020,-121.73,-17.01,109,115.133629,-8.801618,POINT (115.133629 -8.801617999999999)
18997,'5764608310152511308',12/6/2020,-120.14,-14.24,43,115.13191299999998,-8.80026,POINT (115.131913 -8.80026)
19004,'5764608310152511317',12/6/2020,-125.6,-17.2,5,115.131226,-8.798564,POINT (115.131226 -8.798564000000001)
19022,'5764608310152511340',12/6/2020,-121.91,-16.01,56,115.13328600000001,-8.80026,POINT (115.133286 -8.80026)
19028,'5764608310152511348',12/6/2020,-123.0,-16.12,4,115.132599,-8.798903,POINT (115.132599 -8.798902999999999)
19042,'5764608310152511366',12/6/2020,-122.93,-19.57,111,115.134316,-8.802975,POINT (115.134316 -8.802975)
19046,'5764608310152511371',12/6/2020,-120.34,-14.33,18,115.135002,-8.803314,POINT (115.135002 -8.803314)
19053,'5764608310152511378',12/6/2020,-120.29,-14.47,45,115.134316,-8.802296,POINT (115.134316 -8.802296)
19054,'5764608310152511379',12/6/2020,-128.43,-16.65,7,115.134316,-8.801957000000002,POINT (115.134316 -8.801957000000002)
19055,'5764608310152511380',12/6/2020,-121.56,-16.44,9,115.133973,-8.801618,POINT (115.133973 -8.801617999999999)
