Tile Id,Date,Serving Cell Average RSRP (All),Serving Cell Average RSRQ (All),Total MR Count,Longitude,Latitude,geometry
'5764608310153733700',2.02E+16,-121.36,-13,14,115.252,-8.69711,POINT (115.252076 -8.697105000000001)
'5764608310153733719',2.02E+16,-121,-14,2,115.252,-8.69541,POINT (115.252419 -8.695408)
'5764608310153733725',2.02E+16,-122.41,-17.39,27,115.253,-8.69541,POINT (115.252762 -8.695408)
'5764608310153733729',2.02E+16,-120.33,-14.53,33,115.253,-8.69744,POINT (115.253449 -8.697444000000001)
'5764608310153733748',2.02E+16,-120.39,-15.06,23,115.253,-8.69575,POINT (115.253449 -8.695747000000001)
'5764608310153733749',2.02E+16,-121,-14.73,400,115.253,-8.69541,POINT (115.253449 -8.695408)
'5764608310153733844',2.02E+16,-121.26,-16.43,91,115.255,-8.69575,POINT (115.254822 -8.695747000000001)
'5764608310153733897',2.02E+16,-120.96,-14.46,56,115.253,-8.69473,POINT (115.252762 -8.694728999999999)
'5764608310153733902',2.02E+16,-122.5,-15.75,2,115.253,-8.69439,POINT (115.253105 -8.69439)
'5764608310153733911',2.02E+16,-125.57,-19.43,7,115.252,-8.69269,POINT (115.252419 -8.692692999999998)
'5764608310153733923',2.02E+16,-121.03,-14.66,66,115.254,-8.69473,POINT (115.253792 -8.694728999999999)
'5764608310153733926',2.02E+16,-120.56,-16.47,96,115.254,-8.69439,POINT (115.253792 -8.69439)
'5764608310153733928',2.02E+16,-125.92,-16.64,49,115.254,-8.69507,POINT (115.254135 -8.695067999999999)
'5764608310153733935',2.02E+16,-120.53,-17.04,154,115.254,-8.69405,POINT (115.254479 -8.694050000000001)
'5764608310153733954',2.02E+16,-120.83,-15.21,12,115.252,-8.69235,POINT (115.252419 -8.692353000000001)
'5764608310153733957',2.02E+16,-120.08,-14.66,59,115.252,-8.69134,POINT (115.252076 -8.691335)
'5764608310153733972',2.02E+16,-124.46,-17.1,39,115.252,-8.69032,POINT (115.252076 -8.690317)
'5764608310153733976',2.02E+16,-120.5,-18.62,4,115.253,-8.691,POINT (115.252762 -8.690996)
'5764608310153733977',2.02E+16,-121.41,-14.31,251,115.253,-8.69066,POINT (115.252762 -8.690657)
'5764608310153734021',2.02E+16,-121.77,-15.82,22,115.255,-8.69405,POINT (115.254822 -8.694050000000001)
'5764608310153734023',2.02E+16,-120.44,-19.06,9,115.255,-8.69405,POINT (115.255165 -8.694050000000001)
'5764608310153734037',2.02E+16,-120.58,-16.67,12,115.255,-8.69269,POINT (115.254822 -8.692692999999998)
'5764608310153734047',2.02E+16,-121.73,-18.37,15,115.256,-8.69269,POINT (115.255852 -8.692692999999998)
'5764608310153734067',2.02E+16,-121.89,-15.34,488,115.257,-8.69337,POINT (115.256539 -8.693372)
'5764608310153734072',2.02E+16,-124.59,-16.82,131,115.257,-8.69371,POINT (115.256882 -8.693711)
'5764608310153734109',2.02E+16,-121.59,-15.19,49,115.256,-8.68998,POINT (115.255509 -8.689978)
'5764608310153734120',2.02E+16,-120.47,-18.25,85,115.257,-8.69235,POINT (115.256882 -8.692353000000001)
'5764608310153734127',2.02E+16,-122.82,-14.46,183,115.257,-8.69134,POINT (115.257225 -8.691335)
'5764608310153734142',2.02E+16,-120.67,-14.57,271,115.257,-8.69032,POINT (115.257225 -8.690317)
'5764608310153734159',2.02E+16,-121.5,-15.83,6,115.259,-8.71034,POINT (115.258599 -8.710339999999999)
'5764608310153734221',2.02E+16,-124.84,-19.06,25,115.258,-8.70763,POINT (115.258255 -8.707625)
'5764608310153734369',2.02E+16,-120.56,-13.48,59,115.262,-8.7083,POINT (115.261689 -8.708304)
'5764608310153734411',2.02E+16,-120.2,-13.67,1353,115.259,-8.70559,POINT (115.258599 -8.705589)
'5764608310153734571',2.02E+16,-120.4,-15.01,37,115.263,-8.70559,POINT (115.262719 -8.705589)
'5764608310153734924',2.02E+16,-120.54,-16.01,57,115.264,-8.70525,POINT (115.263749 -8.705249999999999)
'5764608310153734925',2.02E+16,-124.33,-12.92,12,115.264,-8.70491,POINT (115.263749 -8.70491)
'5764608310153735352',2.02E+16,-120.95,-10.18,296,115.262,-8.69914,POINT (115.262375 -8.699141000000001)
'5764608310153735472',2.02E+16,-123.22,-11.94,9,115.259,-8.69371,POINT (115.258942 -8.693711)
'5764608310153735481',2.02E+16,-120.5,-20,4,115.26,-8.69337,POINT (115.259629 -8.693372)
'5764608310153735503',2.02E+16,-120.83,-16.94,35,115.259,-8.69134,POINT (115.258599 -8.691335)
'5764608310153735537',2.02E+16,-121.33,-19.92,6,115.259,-8.69066,POINT (115.258942 -8.690657)
'5764608310153735574',2.02E+16,-124.4,-19.7,5,115.261,-8.69303,POINT (115.260659 -8.693032000000001)
'5764608310153735581',2.02E+16,-121.9,-19.6,10,115.261,-8.69269,POINT (115.261002 -8.692692999999998)
'5764608310153735611',2.02E+16,-120.79,-11.99,39,115.263,-8.69337,POINT (115.262719 -8.693372)
'5764608310153735617',2.02E+16,-120.33,-17,6,115.26,-8.69201,POINT (115.260315 -8.692014)
'5764608310153735619',2.02E+16,-121.08,-17.23,75,115.261,-8.69201,POINT (115.260659 -8.692014)
'5764608310153735631',2.02E+16,-123,-17.56,8,115.261,-8.69134,POINT (115.261345 -8.691335)
'5764608310153735637',2.02E+16,-120.13,-13.16,38,115.26,-8.68998,POINT (115.260315 -8.689978)
'5764608310153735645',2.02E+16,-124.83,-19,6,115.261,-8.68998,POINT (115.261002 -8.689978)
'5764608310153735647',2.02E+16,-122.43,-16.5,7,115.261,-8.68998,POINT (115.261345 -8.689978)
'5764608310153735655',2.02E+16,-120.49,-15.85,39,115.262,-8.69134,POINT (115.262032 -8.691335)
'5764608310153735676',2.02E+16,-120.77,-16,43,115.262,-8.69032,POINT (115.262375 -8.690317)
'5764608310153735678',2.02E+16,-124.86,-19.46,14,115.263,-8.69032,POINT (115.262719 -8.690317)
'5764608310153735679',2.02E+16,-121.53,-17.21,55,115.263,-8.68998,POINT (115.262719 -8.689978)
'5764608310153735693',2.02E+16,-122.83,-16.08,6,115.264,-8.69948,POINT (115.263749 -8.699479999999999)
'5764608310153735767',2.02E+16,-120.11,-14.78,9,115.263,-8.69541,POINT (115.263405 -8.695408)
'5764608310153735771',2.02E+16,-126.15,-17.89,48,115.264,-8.69609,POINT (115.264092 -8.696087)
'5764608310153735775',2.02E+16,-121.73,-17.32,95,115.264,-8.69541,POINT (115.264092 -8.695408)
'5764608310153735782',2.02E+16,-122.96,-14.02,25,115.265,-8.69711,POINT (115.264778 -8.697105000000001)
'5764608310153735939',2.02E+16,-123.43,-19.29,7,115.263,-8.69473,POINT (115.263405 -8.694728999999999)
'5764608310153735962',2.02E+16,-121.54,-16.66,717,115.264,-8.69371,POINT (115.264092 -8.693711)
'5764608310153735985',2.02E+16,-120.25,-15.75,529,115.264,-8.69337,POINT (115.264435 -8.693372)
'5764608310153736064',2.02E+16,-121.32,-12.22,78,115.266,-8.69507,POINT (115.265808 -8.695067999999999)
'5764608310153736134',2.02E+16,-120.18,-14.23,22,115.266,-8.69168,POINT (115.266152 -8.691675)
'5764608310153736178',2.02E+16,-122.33,-18.5,3,115.268,-8.691,POINT (115.267525 -8.690996)
'5764608310153736189',2.02E+16,-123,-13.25,2,115.268,-8.68998,POINT (115.267868 -8.689978)
'5764608310153736214',2.02E+16,-121.72,-15.11,14,115.247,-8.6876,POINT (115.246926 -8.687602)
'5764608310153736238',2.02E+16,-124.9,-15.3,10,115.249,-8.68896,POINT (115.248986 -8.68896)
'5764608310153736246',2.02E+16,-123.33,-17.17,3,115.248,-8.6876,POINT (115.248299 -8.687602)
'5764608310153736247',2.02E+16,-122.24,-17.94,34,115.248,-8.68726,POINT (115.248299 -8.687263)
'5764608310153736251',2.02E+16,-124.67,-20,3,115.249,-8.68794,POINT (115.248986 -8.687941)
'5764608310153736268',2.02E+16,-127.22,-16.28,9,115.247,-8.68624,POINT (115.247269 -8.686245)
'5764608310153736274',2.02E+16,-122.45,-14.41,27,115.247,-8.68557,POINT (115.246926 -8.685566)
'5764608310153736295',2.02E+16,-126.06,-19.56,16,115.248,-8.68591,POINT (115.248299 -8.685905)
'5764608310153736336',2.02E+16,-123.35,-17.18,40,115.249,-8.68828,POINT (115.249329 -8.688281)
'5764608310153736338',2.02E+16,-123.14,-16.88,21,115.25,-8.68828,POINT (115.249672 -8.688281)
'5764608310153736343',2.02E+16,-120.14,-15.5,7,115.25,-8.68726,POINT (115.249672 -8.687263)
'5764608310153736348',2.02E+16,-123.2,-16.4,5,115.25,-8.6876,POINT (115.250016 -8.687602)
'5764608310153736355',2.02E+16,-120.85,-15.36,124,115.251,-8.6893,POINT (115.251046 -8.689299)
'5764608310153736371',2.02E+16,-121.5,-18.54,24,115.251,-8.68794,POINT (115.251046 -8.687941)
'5764608310153736425',2.02E+16,-121,-19.43,42,115.251,-8.68658,POINT (115.251389 -8.686584)
'5764608310153736430',2.02E+16,-122.07,-18.7,15,115.252,-8.68624,POINT (115.251732 -8.686245)
'5764608310153736445',2.02E+16,-125.89,-19.61,9,115.251,-8.68455,POINT (115.251389 -8.684547999999999)
'5764608310153736496',2.02E+16,-121.9,-16.5,49,115.248,-8.68285,POINT (115.247956 -8.682850999999999)
'5764608310153736500',2.02E+16,-120.54,-17.18,52,115.248,-8.68217,POINT (115.247956 -8.682172)
'5764608310153736542',2.02E+16,-120.5,-19.5,2,115.248,-8.67946,POINT (115.247612 -8.679457000000001)
'5764608310153736592',2.02E+16,-122.27,-19.31,26,115.249,-8.68285,POINT (115.249329 -8.682850999999999)
'5764608310153736599',2.02E+16,-124.42,-18.67,12,115.25,-8.68183,POINT (115.249672 -8.681833000000001)
'5764608310153736604',2.02E+16,-120.31,-17.47,16,115.25,-8.68217,POINT (115.250016 -8.682172)
'5764608310153736615',2.02E+16,-120.5,-19.2,10,115.251,-8.68319,POINT (115.251046 -8.68319)
'5764608310153736616',2.02E+16,-120.98,-19.59,45,115.251,-8.68421,POINT (115.251389 -8.684208)
'5764608310153736645',2.02E+16,-122.02,-16.39,48,115.249,-8.68047,POINT (115.249329 -8.680474999999999)
'5764608310153736650',2.02E+16,-121.13,-19.3,40,115.25,-8.68149,POINT (115.250359 -8.681493)
'5764608310153736666',2.02E+16,-121.11,-16.72,27,115.25,-8.68014,POINT (115.250359 -8.680135999999999)
'5764608310153736712',2.02E+16,-120.51,-15.23,35,115.253,-8.68964,POINT (115.252762 -8.689638)
'5764608310153736725',2.02E+16,-120.04,-18.08,25,115.252,-8.68726,POINT (115.252076 -8.687263)
'5764608310153736727',2.02E+16,-122.46,-15.37,26,115.252,-8.68726,POINT (115.252419 -8.687263)
'5764608310153736736',2.02E+16,-120.88,-15.64,128,115.253,-8.68964,POINT (115.253449 -8.689638)
'5764608310153736743',2.02E+16,-120.06,-15.36,98,115.254,-8.68862,POINT (115.253792 -8.68862)
'5764608310153736749',2.02E+16,-122.4,-19.3,5,115.254,-8.68862,POINT (115.254135 -8.68862)
'5764608310153736752',2.02E+16,-120.67,-17.9,82,115.253,-8.68828,POINT (115.253449 -8.688281)
'5764608310153736753',2.02E+16,-122.09,-15.9,58,115.253,-8.68794,POINT (115.253449 -8.687941)
'5764608310153736766',2.02E+16,-124.27,-18.59,11,115.254,-8.6876,POINT (115.254479 -8.687602)
'5764608310153736798',2.02E+16,-120.4,-19.3,10,115.253,-8.68489,POINT (115.253105 -8.684887)
'5764608310153736800',2.02E+16,-121.97,-17.62,38,115.253,-8.68692,POINT (115.253449 -8.686923)
'5764608310153736801',2.02E+16,-120.53,-17.23,17,115.253,-8.68658,POINT (115.253449 -8.686584)
'5764608310153736871',2.02E+16,-121.56,-15.65,46,115.257,-8.68862,POINT (115.256539 -8.68862)
'5764608310153736872',2.02E+16,-121.91,-16.83,130,115.257,-8.68964,POINT (115.256882 -8.689638)
'5764608310153736879',2.02E+16,-129,-17.67,3,115.257,-8.68862,POINT (115.257225 -8.68862)
'5764608310153736883',2.02E+16,-123,-14.5,8,115.257,-8.68794,POINT (115.256539 -8.687941)
'5764608310153736912',2.02E+16,-126.89,-18.39,9,115.255,-8.68557,POINT (115.254822 -8.685566)
'5764608310153736923',2.02E+16,-120.71,-18.04,174,115.256,-8.68523,POINT (115.255852 -8.685226)
'5764608310153736973',2.02E+16,-126.6,-18.55,10,115.253,-8.68319,POINT (115.252762 -8.68319)
'5764608310153736983',2.02E+16,-122,-19.67,6,115.252,-8.68183,POINT (115.252419 -8.681833000000001)
'5764608310153737006',2.02E+16,-121.89,-14.2,35,115.254,-8.68353,POINT (115.254479 -8.683529)
'5764608310153737018',2.02E+16,-126,-20,2,115.254,-8.68285,POINT (115.254479 -8.682850999999999)
'5764608310153737039',2.02E+16,-125.5,-19.75,6,115.253,-8.68047,POINT (115.253105 -8.680474999999999)
'5764608310153737088',2.02E+16,-126.25,-18.69,8,115.255,-8.68421,POINT (115.254822 -8.684208)
'5764608310153737092',2.02E+16,-121.46,-14.65,277,115.255,-8.68353,POINT (115.254822 -8.683529)
'5764608310153737115',2.02E+16,-123.5,-18.47,20,115.256,-8.68251,POINT (115.255852 -8.682511)
'5764608310153737202',2.02E+16,-125.75,-20,4,115.257,-8.68014,POINT (115.256539 -8.680135999999999)
'5764608310153737226',2.02E+16,-120.75,-20,8,115.248,-8.67878,POINT (115.247612 -8.678777999999999)
'5764608310153737229',2.02E+16,-126.62,-19.06,8,115.247,-8.67776,POINT (115.247269 -8.677760000000001)
'5764608310153737258',2.02E+16,-121,-20,6,115.249,-8.67878,POINT (115.248986 -8.678777999999999)
'5764608310153737266',2.02E+16,-120.86,-14.35,7,115.248,-8.67742,POINT (115.248299 -8.67742)
'5764608310153737286',2.02E+16,-120.25,-16.59,48,115.247,-8.67538,POINT (115.246926 -8.675383999999999)
'5764608310153737290',2.02E+16,-127,-18.38,4,115.248,-8.67606,POINT (115.247612 -8.676063000000001)
'5764608310153737326',2.02E+16,-121.97,-20,32,115.249,-8.67538,POINT (115.248986 -8.675383999999999)
'5764608310153737330',2.02E+16,-121.11,-20,9,115.248,-8.6747,POINT (115.248299 -8.674704999999999)
'5764608310153737333',2.02E+16,-125.33,-20,6,115.248,-8.67369,POINT (115.247956 -8.673686999999999)
'5764608310153737338',2.02E+16,-120.67,-19.92,6,115.249,-8.6747,POINT (115.248986 -8.674704999999999)
'5764608310153737390',2.02E+16,-128,-20,5,115.252,-8.6781,POINT (115.251732 -8.678099000000001)
'5764608310153737392',2.02E+16,-124.5,-19.79,14,115.251,-8.67742,POINT (115.250702 -8.67742)
'5764608310153737456',2.02E+16,-124.67,-15.93,27,115.251,-8.6747,POINT (115.250702 -8.674704999999999)
'5764608310153737476',2.02E+16,-122.36,-18.91,11,115.247,-8.67267,POINT (115.246582 -8.672669000000001)
'5764608310153737505',2.02E+16,-122.5,-17.58,6,115.248,-8.67301,POINT (115.247956 -8.673007999999999)
'5764608310153737511',2.02E+16,-121.5,-19.88,4,115.248,-8.67233,POINT (115.248299 -8.672330000000001)
'5764608310153737538',2.02E+16,-125.29,-19.57,7,115.247,-8.67063,POINT (115.246926 -8.670633)
'5764608310153737600',2.02E+16,-121.54,-19.94,44,115.249,-8.67335,POINT (115.249329 -8.673347999999999)
'5764608310153737733',2.02E+16,-122,-20,1,115.252,-8.67776,POINT (115.252076 -8.677760000000001)
'5764608310153737740',2.02E+16,-121,-20,6,115.253,-8.6781,POINT (115.252762 -8.678099000000001)
'5764608310153737772',2.02E+16,-124,-20,1,115.254,-8.6781,POINT (115.254135 -8.678099000000001)
'5764608310153737789',2.02E+16,-122,-20,6,115.254,-8.6764,POINT (115.254135 -8.676402000000001)
'5764608310153737790',2.02E+16,-125.89,-19.44,9,115.254,-8.67674,POINT (115.254479 -8.676741999999999)
'5764608310153737797',2.02E+16,-125,-19.94,25,115.252,-8.67504,POINT (115.252076 -8.675044999999999)
'5764608310153737830',2.02E+16,-121.25,-20,4,115.254,-8.67538,POINT (115.253792 -8.675383999999999)
'5764608310153737832',2.02E+16,-122.43,-19.93,7,115.254,-8.67606,POINT (115.254135 -8.676063000000001)
'5764608310153737855',2.02E+16,-120.1,-17.85,10,115.254,-8.67369,POINT (115.254479 -8.673686999999999)
'5764608310153737932',2.02E+16,-121.17,-19.25,12,115.256,-8.67538,POINT (115.255509 -8.675383999999999)
'5764608310153737950',2.02E+16,-131,-20,6,115.256,-8.67403,POINT (115.255852 -8.674027000000001)
'5764608310153738093',2.02E+16,-126.7,-18.55,10,115.254,-8.66961,POINT (115.254135 -8.669613999999999)
'5764608310153738150',2.02E+16,-129,-20,3,115.257,-8.67267,POINT (115.256539 -8.672669000000001)
'5764608310153738201',2.02E+16,-126.5,-18.83,12,115.256,-8.66894,POINT (115.255509 -8.668936)
'5764608310153738216',2.02E+16,-123,-18.68,59,115.257,-8.67063,POINT (115.256882 -8.670633)
'5764608310153738252',2.02E+16,-120.15,-20,13,115.258,-8.68896,POINT (115.258255 -8.68896)
'5764608310153738256',2.02E+16,-121.22,-19.84,33,115.258,-8.68828,POINT (115.257569 -8.688281)
'5764608310153738269',2.02E+16,-124.8,-18.05,10,115.258,-8.68726,POINT (115.258255 -8.687263)
'5764608310153738271',2.02E+16,-123.2,-17.65,10,115.259,-8.68726,POINT (115.258599 -8.687263)
'5764608310153738305',2.02E+16,-124.47,-17.5,49,115.258,-8.68658,POINT (115.257569 -8.686584)
'5764608310153738306',2.02E+16,-120.25,-18.43,321,115.258,-8.68692,POINT (115.257912 -8.686923)
'5764608310153738317',2.02E+16,-122.81,-13.96,251,115.258,-8.68591,POINT (115.258255 -8.685905)
'5764608310153738319',2.02E+16,-120.4,-15.3,10,115.259,-8.68591,POINT (115.258599 -8.685905)
'5764608310153738321',2.02E+16,-126.5,-20,2,115.258,-8.68523,POINT (115.257569 -8.685226)
'5764608310153738345',2.02E+16,-123.85,-14.89,46,115.26,-8.68658,POINT (115.259629 -8.686584)
'5764608310153738380',2.02E+16,-121.45,-17.45,18,115.261,-8.68896,POINT (115.261002 -8.68896)
'5764608310153738382',2.02E+16,-121.73,-15.1,15,115.261,-8.68896,POINT (115.261345 -8.68896)
'5764608310153738403',2.02E+16,-120.73,-16.83,241,115.262,-8.6893,POINT (115.262032 -8.689299)
'5764608310153738408',2.02E+16,-120.72,-15.86,117,115.262,-8.68964,POINT (115.262375 -8.689638)
'5764608310153738410',2.02E+16,-121.06,-15.61,79,115.263,-8.68964,POINT (115.262719 -8.689638)
'5764608310153738412',2.02E+16,-121.07,-15.63,81,115.262,-8.68896,POINT (115.262375 -8.68896)
'5764608310153738416',2.02E+16,-122.49,-16.67,41,115.262,-8.68828,POINT (115.261689 -8.688281)
'5764608310153738421',2.02E+16,-121,-20,2,115.262,-8.68726,POINT (115.261689 -8.687263)
'5764608310153738422',2.02E+16,-124,-15.6,21,115.262,-8.6876,POINT (115.262032 -8.687602)
'5764608310153738428',2.02E+16,-123.95,-17.2,855,115.262,-8.6876,POINT (115.262375 -8.687602)
'5764608310153738429',2.02E+16,-120.47,-17.25,733,115.262,-8.68726,POINT (115.262375 -8.687263)
'5764608310153738469',2.02E+16,-120.5,-18,2,115.262,-8.68591,POINT (115.261689 -8.685905)
'5764608310153738475',2.02E+16,-120.39,-15.85,70,115.263,-8.68658,POINT (115.262719 -8.686584)
'5764608310153738491',2.02E+16,-121.62,-15.31,8,115.263,-8.68523,POINT (115.262719 -8.685226)
'5764608310153738515',2.02E+16,-120.5,-17.02,38,115.258,-8.68251,POINT (115.257912 -8.682511)
'5764608310153738526',2.02E+16,-122.42,-18.12,12,115.259,-8.68217,POINT (115.258599 -8.682172)
'5764608310153738549',2.02E+16,-120.29,-19.57,7,115.259,-8.68183,POINT (115.258942 -8.681833000000001)
'5764608310153738577',2.02E+16,-131.8,-20,5,115.258,-8.6798,POINT (115.257569 -8.679796000000001)
'5764608310153738617',2.02E+16,-124,-19.57,7,115.26,-8.6798,POINT (115.259629 -8.679796000000001)
'5764608310153738673',2.02E+16,-123.64,-17.07,14,115.262,-8.68251,POINT (115.261689 -8.682511)
'5764608310153738696',2.02E+16,-125.53,-20,15,115.261,-8.68149,POINT (115.261002 -8.681493)
'5764608310153738737',2.02E+16,-120.93,-19.21,14,115.262,-8.6798,POINT (115.261689 -8.679796000000001)
'5764608310153738770',2.02E+16,-128.57,-16.71,7,115.263,-8.68828,POINT (115.263405 -8.688281)
'5764608310153738773',2.02E+16,-122.85,-16.66,48,115.263,-8.68726,POINT (115.263062 -8.687263)
'5764608310153738783',2.02E+16,-123.5,-19,2,115.264,-8.68726,POINT (115.264092 -8.687263)
'5764608310153738800',2.02E+16,-123.67,-16.08,6,115.264,-8.68828,POINT (115.264435 -8.688281)
'5764608310153738813',2.02E+16,-121.13,-18.67,39,115.265,-8.68726,POINT (115.265122 -8.687263)
'5764608310153738817',2.02E+16,-124.38,-18.03,16,115.263,-8.68658,POINT (115.263062 -8.686584)
'5764608310153738876',2.02E+16,-121.33,-16.21,12,115.265,-8.68489,POINT (115.265122 -8.684887)
'5764608310153739026',2.02E+16,-123.67,-18.1,15,115.263,-8.68285,POINT (115.263405 -8.682850999999999)
'5764608310153739095',2.02E+16,-120.95,-17.78,18,115.263,-8.67912,POINT (115.263405 -8.679117)
'5764608310153739125',2.02E+16,-124.4,-17.3,10,115.264,-8.67912,POINT (115.264435 -8.679117)
'5764608310153739315',2.02E+16,-129,-20,2,115.259,-8.67708,POINT (115.259285 -8.677080999999999)
'5764608310153739335',2.02E+16,-127.2,-20,15,115.258,-8.67504,POINT (115.257912 -8.675044999999999)
'5764608310153739340',2.02E+16,-129.33,-20,3,115.258,-8.67538,POINT (115.258255 -8.675383999999999)
'5764608310153739348',2.02E+16,-121,-16,2,115.258,-8.67403,POINT (115.257569 -8.674027000000001)
'5764608310153739364',2.02E+16,-122.5,-20,6,115.259,-8.67538,POINT (115.258942 -8.675383999999999)
'5764608310153739413',2.02E+16,-120.13,-19.92,31,115.26,-8.6764,POINT (115.260315 -8.676402000000001)
'5764608310153739519',2.02E+16,-127.6,-18.4,5,115.263,-8.67369,POINT (115.262719 -8.673686999999999)
'5764608310153739534',2.02E+16,-123.6,-19.6,5,115.259,-8.67267,POINT (115.258599 -8.672669000000001)
'5764608310153739544',2.02E+16,-122.17,-19.71,29,115.258,-8.67199,POINT (115.258255 -8.671989999999999)
